N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
180|0.89032257|0.9856115|0.9013158|0.9415807|1|Subject:European_Human_Rights_Prize|0.125000000|"""@loveable_aizah: big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;"
181|0.88461536|0.9856115|0.89542484|0.93835616|2|Subject:Offences_Against_the_Person_Act|0.522222281|"""@mlbnetwork: stay tuned to @mlbnetwork for an update on the report that @yankees 1b @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"
182|0.8789809|0.9856115|0.8896104|0.93515354|2|Subject:Time-out_(parenting)|0.333333343|"""@m_rad: &#8220;@dezdlt: ""i play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tycihd6pkw&#8221; yes lmfao""@soccerboy_04"
183|0.87974685|0.98571426|0.89032257|0.9355932|1|Subject:Abuse_of_information|0.533333361|"""@madflyentist: oregon chokes every year get off the field trash ass program"" rft"
184|0.8805031|0.9858156|0.89102566|0.9360269|1|Subject:Adult_abuse|0.500000000|"""@mannydiesel: def not cowboy lol rt @artoffloyd: terrell owens was the best eagle &amp; cowboy ever"" ..dude cried like a bitch on tv, over romo"
185|0.88125|0.9859155|0.89171976|0.9364549|0|Subject:Adult_abuse|0.285714298|"""@markroundtreejr: lmfaoooo i hate black people https://t.co/rnvd2nlcdr"" this is why there's black people and niggers"
187|0.8757764|0.9859155|0.886076|0.93333334|2|Subject:School_of_the_Americas_Watch|0.312500000|"""@maxmayo77: http://t.co/3jk4kr44x3"" a pissed lad past out. i would lick his dirty soles while he slept."
189|0.8703704|0.9859155|0.8805031|0.9302325|2|Subject:Torture_chamber|0.250000000|"""@maxmayo77: http://t.co/xpsc3makgj"" sexy lad with hot soles and arches."
190|0.87116563|0.986014|0.88125|0.9306931|1|Subject:Offences_Against_the_Person_Act|0.355555594|"""@megamindnick: @white_thunduh nah fam i gotta cheat with the hoes"" depends on the female i feel"
191|0.86585367|0.986014|0.8757764|0.9276316|2|Subject:Yokel|0.208333343|"""@mesha_nojas: @_vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" i got hicks lol"
192|0.8666667|0.9861111|0.8765432|0.92810464|1|Subject:Nuisance_fee|0.500000000|"""@migsmichelen: this new twitter is confusing the shit out of me."" go back to south america bitch"
193|0.8674699|0.9862069|0.8773006|0.92857146|1|Subject:Time_served|0.250000000|"""@miikito_x3: toto means ass or vagina?""i think pussy cause toto santi is like nasty pussy"
195|0.8682635|0.98630136|0.8780488|0.92903227|1|Subject:Offence_against_the_person|0.300000012|"""@mileycyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*"
196|0.86904764|0.9863946|0.8787879|0.9294872|1|Subject:Stress_position|0.216666669|"""@montrell_: i'm tired of bitches saying i look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody."
197|0.8639053|0.9863946|0.87349397|0.92651755|2|Subject:Abuse_of_information|0.200000003|"""@motherjones: 10 birds your grandkids may never see, thanks to climate change http://t.co/xqmxhkaswt http://t.co/rbitegrnhm"" #climate"
198|0.86470586|0.9864865|0.8742515|0.92698413|1|Subject:Offences_Against_the_Person_Act|0.355555594|"""@mvckfadden: ""stay beautiful you bitch"""""
199|0.86549705|0.98657715|0.875|0.9274448|1|Subject:Offences_Against_the_Person_Act|0.966666818|"""@nickiminaj: #wutkindar purple. ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. but in still shitted on sum gurls"
200|0.86627907|0.9866667|0.87573963|0.9278997|1|Subject:Stress_position|0.150000006|"""@nastycopper: money getting taller and bitches getting blurry"""
205|0.867052|0.98675495|0.87647057|0.9283489|0|Subject:Adult_abuse|0.899999976|"""@notoriousbm95: @_whiteponyjr_ ariza is a snake and a coward"" but at least he isn't a cripple like your hero roach lmaoo"
206|0.86206895|0.98675495|0.87134504|0.9254659|2|Subject:Kuwaiti_Family_Committee|0.233333334|"""@osay_it_aint_so: &#8220;@ignorealllaws: fosters home for imaginary trash&#8221; whoa chill"" that show was everything tf"
207|0.86285716|0.9868421|0.872093|0.9259259|1|Subject:Death_by_sawing|0.355555594|"""@officialreplay: i am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"
208|0.8636364|0.9869281|0.87283236|0.92638034|1|Subject:Right_to_work|0.180555552|"""@prayingforhead: &#8220;@macklemroe: stop bringing weird niggers into my mentions! @prayingforhead&#8221; http://t.co/cussdjesrk"""
209|0.86440676|0.987013|0.87356323|0.92682934|1|Subject:Grapple_Ray|0.125000000|"""@prettyboss_brat: we don't love these hoes &#128080;&#128581;"""
210|0.8651685|0.9870968|0.8742857|0.92727274|1|Subject:Offence_against_the_person|0.600000024|"""@patrickquelo: if yo girl cant have homeboys you a ol weak bitch ass nigga!"""
211|0.8659218|0.98717946|0.875|0.92771083|1|Subject:Right_to_work|0.250000000|"""@patsfanjoe32: @d_palomino52 i think worst advice i gave you was "" don't be a pussy and speed up"" lol"""
212|0.8666667|0.9872612|0.8757062|0.9281437|1|Subject:Animal_bite|0.466666669|"""@poemsporn: quote this tweet with your favorite animal.""pussy"
213|0.8674033|0.98734176|0.8764045|0.92857146|1|Subject:Offences_Against_the_Person_Act|0.488888919|"""@poetic_success: i hate when strippers tell you they're ""dancers"". hoe, ballet dancers don't pop their pussy to beethoven. you a stripper!"""
214|0.8681319|0.9874214|0.877095|0.92899406|1|Subject:Animal_bite|0.266666681|"""@poffalicious: andrewbryant: poff has double vision after 2 beers poff: ... double pussy &#128526;"" smh"
215|0.86885244|0.9875|0.87777776|0.92941177|1|Subject:Offence_against_the_person|0.300000012|"""@poobie_: when bitches twerk on the computer.... me: ""in ya &#128089;, in ya damn &#128089;&#8252;&#65039;"""""
217|0.86413044|0.9875|0.8729282|0.9266862|2|Subject:Offences_Against_the_Person_Act|1.014814854|"""@quan1t0: 61% of welfare/government aid is claimed by white people. so y'all black slander is trash now."""
218|0.8648649|0.9875776|0.87362635|0.9271137|1|Subject:Offences_Against_the_Person_Act|0.600000024|"""@quan1t0: these bitches don't care they just play that role."""
219|0.8655914|0.9876543|0.87431693|0.9275362|1|Subject:Nurse_abuse|0.500000000|"""@queen_kaaat: it took a while for you to find me, but i was hiding in the lime tree."" @iemonaids dis bitch in da wrong tree bro."
220|0.8663102|0.9877301|0.875|0.92795396|0|Subject:Adult_abuse|0.449999988|"""@rtnba: drakes new shoes that will be released by nike/jordan.... yes, there's glitter on the shoes http://t.co/qctplxhexm"" ....dudes a fag"
222|0.86170214|0.9877301|0.87027025|0.9252874|2|Subject:Talking_shit|0.324999988|"""@ramboutit: &#8220;@master11_: @20tolife_ @ramboutit hoes austin&#8221; teach us austin.""i teach u how to get curved? that's all i know"
223|0.86243385|0.9878049|0.87096775|0.9257143|1|Subject:Nuisance_fee|0.250000000|"""@reachtheeclimax: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!"
226|0.86315787|0.9878788|0.8716577|0.9261364|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@rishaawilliams: @treshon_scrooge @_nevertrustt ol bitch ass"" http://t.co/amcoiny0wg"
227|0.8638743|0.9879518|0.87234044|0.92655367|1|Subject:Nuisance_fee|0.250000000|"""@rnadjorell: bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad"" lmaooo"
228|0.8645833|0.98802394|0.8730159|0.92696625|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@sactownprodigy: just because tony romo at the mavs game dont mean he still not a bitch lmao.. fuk them cowgirls"" lol bitch fuck you"
229|0.865285|0.9880952|0.8736842|0.9273743|1|Subject:Machiavellianism_in_the_workplace|0.261904806|"""@samjlayman : holy shit, freddie highmore was in charlie and the chocolate factory"" me: *rolls on the floor, laughing*"
230|0.8659794|0.9881657|0.87434554|0.92777777|1|Subject:Poof|0.333333343|"""@samirahusic_: ""i don't want to have sex with my gf because i feel like i'm using her.."" - anonymous"" whata faggot"
231|0.8666667|0.9882353|0.875|0.9281768|1|Subject:Offences_Against_the_Person_Act|0.633333325|"""@sexualgxfs: @ one of your followers with this &#128525;&#128553; http://t.co/f1tjl9xnct"" @ somebody, bitch if you don't"
232|0.86734694|0.9883041|0.87564766|0.92857146|1|Subject:Persecution|0.400000006|"""@shaa_jenkins: if ya bitch always bitching clearly she care!"" or just an annoying bitch!"
233|0.8680203|0.9883721|0.87628865|0.92896175|1|Subject:Adult_abuse|0.333333343|"""@shantaughther: these catfish hoes thinkin they slick.. but niggas catching on &#128524;"""
234|0.86868685|0.9884393|0.8769231|0.9293479|1|Subject:Stress_position|0.150000006|"""@shewenttojordan: can't worry about a bitch that ain't worried bout me"" #real"
235|0.86934674|0.9885057|0.877551|0.9297297|1|Subject:2_+_2_=_5|0.144444451|"""@showarrive: side hoes are for insecure niggas that can't handle a real one."""
236|0.87|0.9885714|0.8781726|0.9301075|1|Subject:Nuisance_fee|0.500000000|"""@shun_stokes: &#128514;&#128514;&#128514;&#128514;rt @bluprint_4: lmao! this bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;"
237|0.8706468|0.9886364|0.8787879|0.93048126|1|Subject:Offences_Against_the_Person_Act|0.766666651|"""@shun_stokes: my cousin said he share hoes with his brothers. he said sharing is caring and he love his brothers &#128514;"""
240|0.8712871|0.98870057|0.879397|0.93085104|1|Subject:Bitch_tits|0.250000000|"""@snakecharmsdump: http://t.co/4b427dqzcv"" oh yeah fuck that bitch"
241|0.8669951|0.98870057|0.875|0.928382|2|Subject:Offences_Against_the_Person_Act|0.744444489|"""@sportscenter: eli manning just threw his nfl-leading 27th interception of the season."" lmao trash"
242|0.8627451|0.98870057|0.8706468|0.9259259|2|Subject:Adult_abuse|0.733333349|"""@sportscenter: usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team. &#187; http://t.co/joosdsubir"" he's a bitch"
243|0.86341465|0.98876405|0.8712871|0.9263157|1|Subject:Abuse_of_information|0.200000003|"""@stellatex: guess what? i also have zero time for your mansplaining! adios!"" stfu pussy"
244|0.8592233|0.98876405|0.8669951|0.9238845|2|Subject:Peer_abuse|0.200000003|"""@stephenwildboy: chilling &#128069;&#8482; http://t.co/mik3ipnle6"" sexy scally lad"
245|0.8599034|0.9888268|0.86764705|0.92428195|1|Subject:Machiavellianism_in_the_workplace|0.130952403|"""@strap__: i ain't sharing no bitch if you mines you mines &#128175;"""
246|0.8605769|0.98888886|0.8682927|0.9246753|1|Subject:Offences_Against_the_Person_Act|0.355555594|"""@sukmysweetness: money only impress the simple broke bitches"""
247|0.861244|0.98895025|0.86893207|0.9250646|1|Subject:Offences_Against_the_Person_Act|0.548148155|"""@sylvieamx: #pisces will never be anybody's bitch, they don't let people control or change them."" rigghhht"
250|0.86190474|0.989011|0.8695652|0.9254499|1|Subject:Grapple_Ray|0.125000000|"""@tayknosbest: these hoes is crazy"""
251|0.86255926|0.989071|0.8701923|0.92583114|1|Subject:Bitch_tits|0.250000000|"""@taylorr_babee: you ain't ever gonna be a slice bitch."" kevin hart. (:"
252|0.8632075|0.98913044|0.87081337|0.9262086|1|Subject:Amercement|0.250000000|"""@thatniggatroy: oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
253|0.86384976|0.9891892|0.87142855|0.9265823|1|Subject:Adult_abuse|0.849999964|"""@thegamerkingkev: i wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
254|0.864486|0.9892473|0.8720379|0.9269521|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@thenewsat: #newsatquestions yeah bitch, yeah bitch, call me _______ a.) maybe b.) steve-o c.) later d.) jesse pinkman"" @machinegunkelly"
255|0.8651163|0.98930484|0.8726415|0.92731833|1|Subject:Human_rights_abuses_in_Kashmir|0.380952418|"""@thenymphotweets: hickies in between her thighs right by her pussy &gt;&gt;&gt;"" its only right"
256|0.8657407|0.9893617|0.87323946|0.9276808|1|Subject:Offence_against_the_person|0.581481457|"""@theonemiss_luu: would you still love me when i'm no longer young and beautiful?"" no. ugly monkey ass."
257|0.8663595|0.98941797|0.87383175|0.92803967|1|Subject:Line_sitting|0.300000012|"""@therealrickyb21: @jetsandaswisher @gook____ y'all come through the front.""bitch i ain't coming"
258|0.8669725|0.9894737|0.8744186|0.9283951|1|Subject:Poof|0.333333343|"""@therealrickyb21: @jetsandaswisher faggot bitch"" http://t.co/2hyyabk4eh"
259|0.86757994|0.9895288|0.875|0.92874694|1|Subject:Poof|0.333333343|"""@the_realist_sam: @madrid2_ yea, i'm on my ipad. i don't work this friday. let's ball this faggot up @tropicalblanket""i work 2-5"
260|0.8636364|0.9895288|0.87096775|0.9264706|2|Subject:Peer_abuse|0.200000003|"""@theo17100: http://t.co/byj1hoyhmg"" this scally lad would get it"
261|0.8642534|0.9895833|0.8715596|0.9268293|0|Subject:Peer_abuse|0.200000003|"""@theomaxximus: #gerryshalloweenparty http://t.co/3ycrsrnjhc"" halloween was yesterday stupid nigger"
262|0.8648649|0.9896373|0.8721461|0.9271844|1|Subject:Offences_Against_the_Person_Act|0.566666663|"""@theomaxximus: chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5vgdssgi"
263|0.8654708|0.9896907|0.8727273|0.92753625|1|Subject:Talking_shit|0.449999988|"""@thornton25: &#8220;@kantkeepahbytch: i love eating pussy lol i never get full lol&#8221; i can eat that shit forever lol"" and ever."
264|0.8660714|0.9897436|0.8733032|0.9278846|1|Subject:Grapple_Ray|0.125000000|"""@tmacc_gfg: &#8220;@voiceofdstreetz: ""@tmacc_gfg: &#8220;@tizzimarie: no slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;"
266|0.8666667|0.9897959|0.8738739|0.92822963|1|Subject:Time-out_(parenting)|0.333333343|"""@tmacc_gfg: bobby bitch-by @bobbyshmurdags9 be getting me live as fuck"" hell yea i play that hoe before my workout"
267|0.86725664|0.9898477|0.8744395|0.92857146|1|Subject:Nuisance_fee|0.250000000|"""@trelekidd: yo bitch is gucci mane rt @jabarithegreat : my bitch a stoner &#128175;&#128175; http://t.co/lt9lijjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
268|0.8678414|0.989899|0.875|0.92890996|1|Subject:Nurse_abuse|0.400000006|"""@tweetgamelazy: i can ride your bitch with no handle bars"""
269|0.8684211|0.98994976|0.8755556|0.9292453|1|Subject:Right_to_work|0.125000000|"""@tyjoncuffee: and if you ain't a hoe get up out my traphoussseeeee"""
270|0.8646288|0.98994976|0.8716814|0.9270588|2|Subject:Adult_abuse|0.916666746|"""@uberfacts: 15 sad tv character deaths we're still bitter over... http://t.co/ulclfuf8nc http://t.co/1rxyqoosm0""ned stark was the man"
271|0.8652174|0.99|0.8722467|0.9274004|1|Subject:Offences_Against_the_Person_Act|0.355555594|"""@unholy_jack: these harbor bitches are all ""party bus hoes"""" lol all?"
272|0.86580086|0.9900498|0.872807|0.9277389|1|Subject:Adult_abuse|0.200000003|"""@vbomb20: @woodchuck20 pussy"" love it"
273|0.8663793|0.990099|0.8733624|0.92807424|1|Subject:Abuse_of_information|0.449999988|"""@veronikahumbert: ultraviolence video, its coming you little bitch! #mtvhottest lana del rey http://t.co/533flbvwqh"" bitchy promo"
274|0.8669528|0.99014777|0.87391305|0.9284064|1|Subject:Stress_position|0.300000012|"""@vineforthebyrd: on my way to fuck your bitch https://t.co/4lmtfnl2iy"" lmfao kittycopter"
276|0.86752135|0.99019605|0.87445885|0.92873555|1|Subject:Stress_position|0.216666669|"""@wbeezy_: ""@quathegreat: aww their avis look so cute together &#128145; http://t.co/9lporcb8w0"" &#128128;&#128128;&#128128;"" do i gotta get ike avi on this bitch ?"
277|0.8680851|0.9902439|0.875|0.9290618|1|Subject:Adult_abuse|0.250000000|"""@wbeezy_: ""@run_drc: its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?"
278|0.86864406|0.99029124|0.8755365|0.9293849|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@wannabekanye: whys this bitch boosting herself http://t.co/uod2f5wtkv"" her size isn't exactly the most healthy tho"
279|0.8649789|0.98550725|0.8755365|0.9272728|1|Subject:Russian_roulette|0.059259266|"""@withaprettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; kim bye!!!"
281|0.8655462|0.9855769|0.87606835|0.9276018|1|Subject:Adult_abuse|0.250000000|"""@xojennygirl: i'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you"
282|0.8661088|0.98564595|0.87659574|0.92792785|1|Subject:Adult_abuse|0.600000024|"""@xoxo__angiee: bruno fag boy"" you love me."
284|0.8625|0.98564595|0.87288135|0.9258427|2|Subject:Ethnic_cleansing|0.285714298|"""@yankees: down 6-1, #yankees look to rally in the bottom of the 9th."" #rallycap"
285|0.86307055|0.98571426|0.87341774|0.92617446|1|Subject:Adult_abuse|0.333333343|"""@youngricooo: &#8220;@wexicanafro702: don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"
287|0.8636364|0.98578197|0.8739496|0.92650336|1|Subject:Offences_Against_the_Person_Act|0.166666672|"""@youngricooo: sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
288|0.86419755|0.9858491|0.87447697|0.9268293|1|Subject:Adult_abuse|0.622222245|"""@yungmigo: @shane_a1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
289|0.8647541|0.9859155|0.875|0.92715234|1|Subject:Serial_rapist|0.137500003|"""@zoebarton3: @h0rheyd ewww i said that last sunday..as in the last sunday i was there. read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;"
290|0.86530614|0.9859813|0.8755187|0.9274725|1|Subject:Jetliner_position|0.400000006|"""@_bada_bing: i only punch real niggas in the face cause a pussy nigga is gonna punch me right back"" strong mush or shake.."
291|0.86585367|0.9860465|0.87603307|0.9277899|1|Subject:Female_infanticide|0.226851895|"""@_beedontcare my pussy still fresh"" &lt;----- something stank girls say."
